Ref_Date,GEO,Geographical classification,INDEX,Vector,Coordinate,Value
1999/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
1999/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
1999/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
1999/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
2000/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
2000/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.7
2000/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2000/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2001/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2001/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.3
2001/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2001/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2001/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2002/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.4
2002/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2002/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2003/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2004/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.0
2004/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.6
2004/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.8
2004/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.8
2004/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.8
2004/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.8
2005/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.2
2005/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.1
2005/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.8
2005/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.8
2005/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.4
2005/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.5
2005/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.5
2005/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.5
2005/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.5
2005/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.5
2005/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.4
2005/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.2
2006/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2006/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.6
2006/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.1
2006/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.7
2006/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,102.1
2006/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.2
2006/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.0
2007/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.0
2007/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.1
2007/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2007/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2007/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2007/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.7
2007/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.1
2007/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.8
2007/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.4
2007/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.4
2007/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.4
2007/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.9
2008/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.1
2008/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.4
2008/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.2
2008/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2008/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.3
2008/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2008/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2008/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2008/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.4
2008/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.1
2008/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.4
2008/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.0
2009/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2009/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.9
2009/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.1
2009/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2009/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2010/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2010/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2010/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2010/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.8
2010/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2010/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2010/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.0
2010/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.3
2010/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.4
2010/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.4
2010/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,97.7
2010/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,97.1
2011/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,97.1
2011/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.8
2011/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.2
2011/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.2
2011/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.2
2011/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.2
2011/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.3
2011/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.1
2011/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.0
2011/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,96.1
2011/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.0
2011/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.2
2012/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.1
2012/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.7
2012/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.7
2012/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.6
2012/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.8
2012/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.8
2012/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2012/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2012/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2012/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.5
2012/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.6
2012/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.6
2013/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.6
2013/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.6
2013/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.1
2013/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.1
2013/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.1
2013/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,98.9
2013/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.2
2013/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.2
2013/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,99.9
2013/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2013/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.6
2013/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.4
2014/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,100.5
2014/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2014/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2014/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2014/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2014/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2014/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2014/08,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2014/09,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.3
2014/10,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2014/11,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2014/12,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2015/01,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2015/02,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2015/03,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2015/04,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.1
2015/05,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.4
2015/06,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.4
2015/07,"Windsor, Ontario",35559,Total (house and land),v53600482,21.1,101.4
1981/01,"Windsor, Ontario",35559,House only,v53600483,21.2,68.8
1981/02,"Windsor, Ontario",35559,House only,v53600483,21.2,68.8
1981/03,"Windsor, Ontario",35559,House only,v53600483,21.2,67.9
1981/04,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1981/05,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1981/06,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1981/07,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1981/08,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1981/09,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1981/10,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1981/11,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1981/12,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1982/01,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1982/02,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1982/03,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1982/04,"Windsor, Ontario",35559,House only,v53600483,21.2,64.4
1982/05,"Windsor, Ontario",35559,House only,v53600483,21.2,62.3
1982/06,"Windsor, Ontario",35559,House only,v53600483,21.2,61.7
1982/07,"Windsor, Ontario",35559,House only,v53600483,21.2,61.7
1982/08,"Windsor, Ontario",35559,House only,v53600483,21.2,61.7
1982/09,"Windsor, Ontario",35559,House only,v53600483,21.2,61.7
1982/10,"Windsor, Ontario",35559,House only,v53600483,21.2,59.3
1982/11,"Windsor, Ontario",35559,House only,v53600483,21.2,59.8
1982/12,"Windsor, Ontario",35559,House only,v53600483,21.2,60.7
1983/01,"Windsor, Ontario",35559,House only,v53600483,21.2,60.7
1983/02,"Windsor, Ontario",35559,House only,v53600483,21.2,60.7
1983/03,"Windsor, Ontario",35559,House only,v53600483,21.2,60.7
1983/04,"Windsor, Ontario",35559,House only,v53600483,21.2,60.9
1983/05,"Windsor, Ontario",35559,House only,v53600483,21.2,62.2
1983/06,"Windsor, Ontario",35559,House only,v53600483,21.2,62.2
1983/07,"Windsor, Ontario",35559,House only,v53600483,21.2,62.2
1983/08,"Windsor, Ontario",35559,House only,v53600483,21.2,62.2
1983/09,"Windsor, Ontario",35559,House only,v53600483,21.2,63.6
1983/10,"Windsor, Ontario",35559,House only,v53600483,21.2,63.9
1983/11,"Windsor, Ontario",35559,House only,v53600483,21.2,66.2
1983/12,"Windsor, Ontario",35559,House only,v53600483,21.2,66.2
1984/01,"Windsor, Ontario",35559,House only,v53600483,21.2,67.0
1984/02,"Windsor, Ontario",35559,House only,v53600483,21.2,67.3
1984/03,"Windsor, Ontario",35559,House only,v53600483,21.2,67.3
1984/04,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1984/05,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1984/06,"Windsor, Ontario",35559,House only,v53600483,21.2,68.0
1984/07,"Windsor, Ontario",35559,House only,v53600483,21.2,68.0
1984/08,"Windsor, Ontario",35559,House only,v53600483,21.2,68.0
1984/09,"Windsor, Ontario",35559,House only,v53600483,21.2,67.8
1984/10,"Windsor, Ontario",35559,House only,v53600483,21.2,67.3
1984/11,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1984/12,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1985/01,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1985/02,"Windsor, Ontario",35559,House only,v53600483,21.2,67.7
1985/03,"Windsor, Ontario",35559,House only,v53600483,21.2,69.5
1985/04,"Windsor, Ontario",35559,House only,v53600483,21.2,69.5
1985/05,"Windsor, Ontario",35559,House only,v53600483,21.2,71.6
1985/06,"Windsor, Ontario",35559,House only,v53600483,21.2,71.6
1985/07,"Windsor, Ontario",35559,House only,v53600483,21.2,71.9
1985/08,"Windsor, Ontario",35559,House only,v53600483,21.2,72.6
1985/09,"Windsor, Ontario",35559,House only,v53600483,21.2,72.9
1985/10,"Windsor, Ontario",35559,House only,v53600483,21.2,72.8
1985/11,"Windsor, Ontario",35559,House only,v53600483,21.2,73.6
1985/12,"Windsor, Ontario",35559,House only,v53600483,21.2,73.6
